"","产品简称","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12"
"4553","阳翔一期",-4.3848,1.9033,10.8354,2.423,1.4486,1.611,1.4551,1.4551,2.0268,2.0657,-0.6301,-0.2533
"4601","摇钱树股指自动化对冲基金27号",-4.6634,1.2387,-13.0137,-17.1524,-13.5748,-14.114,-22.0563,-16.3218,-10.1574,-17.3565,-20.3294,-26.1294
"4316","摇钱树股指自动化对冲基金39号",-3.3279,1.9922,-9.6105,-13.2592,-9.7523,-10.5283,-16.7214,-10.4313,-5.4395,-12.9533,-14.9157,-22.8473
"242","一村TB303",4.0976,6.0157,8.6312,8.3697,7.6722,8.1953,4.9695,8.8056,10.2005,10.0262,12.2058,13.4263
"325","一村大中华动力1号",3.5186,6.7073,10.3559,4.3083,4.3383,5.7977,8.5566,9.4762,8.6865,14.1643,13.2647,12.6849
"20","一村东临石",13.91,19.64,25.98,26.21,25.01,23.54,19.19,23.49,25.24,24.26,26.37,28.72
"191","一村拙诚",4.8428,9.1759,10.5353,10.8751,9.1759,8.836,7.2218,10.8751,11.4698,11.8097,14.4435,16.1427
"319","以太量化1号基金",3.5742,6.4936,6.7461,2.7694,-0.9547,5.8782,9.5077,15.3148,14.6678,14.7625,12.2219,8.7975
"3037","倚天七剑下天山7号",-0.8013,-1.4423,-0.8013,-1.4423,-0.1603,0.3205,0,1.4423,2.0833,-0.8013,-1.9231,-2.0833
"4833","倚天雅莉3号",-6.3319,-5.6075,-5.5472,-1.8833,-5.1186,-5.179,-2.5955,-0.7847,-1.5754,-1.1469,-1.9557,-0.0604
"3095","倚天雅莉4号",-0.8752,6.8726,9.5753,26.9498,19.0991,18.6873,24.2214,27.8764,29.2664,35.5985,33.1532,36.834
"4735","倚天鸳鸯刀17号",-5.7143,-4.5378,-3.3613,6.8908,3.1933,4.5378,6.2185,9.0756,11.9328,3.3613,-2.1849,-8.2353
"1158","亿库成长1号",0.9269,4.0165,3.6045,3.1926,-2.8836,-0.4119,2.8836,2.5747,11.1226,10.9166,6.9001,4.7374
"875","艺蓝一期",1.5009,5.3103,0.1229,-7.5134,-9.5761,-7.3378,-8.1454,-0.237,-0.1755,2.4225,-1.7116,-5.0821
"1826","屹成二期",0.1946,7.0039,5.8366,2.6265,0.0973,-3.5019,-3.5992,-2.3346,-4.4747,-4.6693,-5.4475,-5.2529
"1668","屹成一期",0.3115,0.8224,0.7726,0.1246,1.2461,7.7882,9.271,13.6698,17.8442,18.4673,9.3209,7.8879
"4435","易富宏泰一期",-3.8314,-1.7241,-3.3525,-7.7586,-12.5479,-10.5364,-4.4061,-1.7241,-6.0345,-14.6552,-17.0498,-18.3908
"3332","易同成长",-1.2066,-1.2153,2.5955,5.0174,3.7326,9.1753,6.9792,7.0833,11.9792,20.0174,14.8698,19.7135
"3298","易同精选",-1.1716,-1.2302,2.4019,4.2179,2.9877,9.1974,6.9127,6.7955,12.3609,20.1523,15.4071,20.2695
"1030","易同精选三期",1.1525,1.5071,-3.9894,7.9787,9.6631,16.4007,17.2872,19.5922,23.227,32.0922,30.0532,36.1702
"3803","易同精选五期",-2.0479,-2.4612,0.8736,3.3443,1.4843,6.0968,3.4758,3.3255,8.2762,14.6454,9.3941,13.9126
"1387","易同优选",0.6189,-0.2653,1.5031,4.9514,-0.1768,3.8904,4.244,12.0248,15.0309,29.2661,29.9735,36.1627
"3479","易同增长",-1.432,-2.0286,1.1933,3.6993,2.3866,7.8759,5.1313,5.3699,11.4558,18.9737,14.0811,18.7351
"3149","易赞荣誉1号",-0.9465,6.227,3.6465,2.1122,-1.4945,-0.8967,-1.3052,4.5631,7.3827,11.7864,14.6259,10.8499
"5129","绎博一期",-18.9,-15.7,-16.5,-33.6,-40.1,-43.1,-40.7,-31.1,-27.5,-26.3,-27.1,-31.2
"4835","弈泰股指增强一号",-6.3492,-7.7249,-4.8677,-6.1376,-5.7143,-4.9735,-5.3968,-5.9259,-5.8201,-6.3492,-4.127,-1.3757
"432","奕金安2期",2.9924,6.8707,14.5406,16.2815,24.1249,32.9286,32.1727,32.8728,37.1538,52.6485,47.1904,55.0895
"415","奕金安一期",3.0683,8.3328,15.7276,18.73,26.1002,36.1438,35.8477,36.8266,41.0628,55.573,52.7516,60.2452
"3572","益和源1号",-1.5845,6.8662,11.1796,7.6585,8.7148,23.2394,22.7113,23.0634,36.6197,44.3662,52.2887,50.6162
"1319","益盟财富1期",0.7121,3.2937,7.0918,6.9534,9.8515,23.442,21.1273,22.6111,25.1729,32.71,30.8407,31.3352
"3524","逸杉1期",-1.5048,3.5113,3.6618,5.0949,2.7159,5.876,9.6954,14.7546,17.2053,19.5844,15.9441,21.6553
"3154","逸杉2期",-0.9577,3.9106,4.3097,6.3847,3.8308,6.5443,8.4579,16.4011,17.872,20.8139,17.0875,22.579
"2658","逸原1号",-0.3777,2.644,4.5326,5.5713,6.61,13.3144,14.3532,17.2805,21.2465,37.0161,35.7885,45.3258
"1393","翼丰101号",0.6122,1.8367,0.9184,-1.0204,-2.1429,-2.449,-1.1224,-1.8367,-0.7143,-1.5306,-3.9796,-4.1837
"873","翼丰301号",1.5058,4.6058,6.023,4.163,1.6829,5.8459,8.326,7.2631,12.2232,13.6404,11.6918,11.5146
"4764","翼丰302号",-5.9246,-1.2567,-1.2567,-7.4506,-9.246,-9.6948,-10.1436,-11.4004,-5.9246,-5.5655,-14.991,-17.2352
"1473","翼虎成长14期",0.5225,1.5674,1.9854,-0.7315,-1.6719,2.0899,-1.7764,2.7168,7.837,11.8077,7.628,15.9875
"1872","翼虎成长八期",0.1601,1.2166,1.8783,-0.4376,-0.3949,2.4546,-1.3234,2.8815,7.2999,10.6617,7.9189,15.9232
"2421","翼虎成长二期",-0.1949,0.8446,1.2885,-1.2614,-0.785,1.6945,-1.8353,2.3929,6.3126,10.5679,6.4317,14.0815
"2347","翼虎成长九号",-0.1096,1.4254,1.864,-0.7675,-0.8772,2.5219,-1.7544,2.0833,6.25,11.0746,8.2237,16.6667
"1670","翼虎成长六期",0.3077,1.1282,1.0256,-1.4359,-1.7436,1.1282,-2.7692,1.3333,4.9231,8.7179,5.7436,13.641
"2266","翼虎成长七期",-0.0717,1.4852,1.813,-0.8194,-0.7272,2.2124,-1.9461,1.8539,6.6271,12.1172,7.8255,16.204
"1843","翼虎成长三期",0.1857,0.486,1.2669,-1.2178,-1.9714,1.256,-2.0588,0.8574,5.3244,12.2433,4.5872,13.8871
"2014","翼虎成长十期",0.0753,1.1839,1.5176,-1.2808,-1.3346,2.3248,-2.4002,1.636,5.8551,11.0645,7.9755,14.767
"1159","翼虎成长十一号",0.925,2.3439,2.3965,0.2523,-0.021,3.2689,-1.461,3.1532,7.0317,11.2045,8.2195,15.9975
"2093","翼虎成长五期",0.0102,0.8233,1.1078,-1.6973,-1.2095,2.1547,-1.9616,2.3885,6.769,11.1292,7.6532,16.5464
"2020","翼虎成长一期",0.0716,0.863,1.1758,-1.368,-1.383,1.1984,-2.4269,1.53,5.4756,9.4965,6.1049,13.9923
"2004","翼虎灵活配置3号",0.0841,0.8302,1.2821,-1.5448,-1.6393,1.2821,-3.1526,1.1244,5.2228,8.9323,5.9269,12.1269
"3766","懿和轩",-1.9719,-0.6879,-0.5961,-7.2455,-8.6671,-8.9728,-5.9921,-3.745,-3.5616,-5.4876,-8.3614,-7.7805
"3835","银德1期",-2.1154,1.7308,7.5,6.1538,4.7115,11.3462,11.1538,10.8654,11.25,11.5385,12.3077,12.1154
"1736","银帆5期",0.2596,0.2681,-0.2809,-1.6979,-4.8596,-4.3617,1.983,1.2596,0.8936,0.9191,1.7106,0.8213
"2022","银帆6期",0.0703,-0.0615,-1.0191,-2.8245,-5.8862,-5.5041,0.4349,-0.5227,-0.94,-0.9532,-0.5623,-0.9532
"2399","银帆7期",-0.1699,-0.2444,-1.102,-3.0741,-5.5185,-5.3859,1.1269,-0.4516,-0.7955,-0.7623,0.0249,-0.812
"2047","银帆8期",0.0444,0.3151,1.9311,0.7999,-3.6359,0.5333,2.9936,1.4301,2.2704,-1.0867,-0.5333,-3.4299
"2253","银帆一期(铂金1号)",-0.0539,-0.3046,1.5928,0.771,-3.1221,0.8123,3.6457,2.3289,3.2046,0.8345,0.955,-2.2654
"4562","银国达策略精选三号",-4.4033,-1.348,-3.5496,7.234,7.6384,8.8246,-0.674,9.2469,24.5597,17.8289,10.7566,9.4896
"4796","银国达佛山1号",-6.0941,-2.0314,-3.6932,9.8802,12.4657,13.7584,3.7862,14.1277,30.1942,22.161,10.9883,8.0335
"4742","银国达佛山2号",-5.7906,-2.5612,-3.4521,14.0312,14.4766,15.9243,5.7906,16.2584,32.294,24.1648,12.2494,6.5702
"403","银国达润平",3.1126,7.8126,4.7778,16.4968,23.1266,24.0448,12.6216,29.6319,40.9774,31.3516,19.7883,15.7731
"3041","银际资本2号",-0.804,-1.4542,-2.5538,-4.0435,-5.2376,-5.5805,11.9532,14.4597,12.9936,9.2575,5.1431,-0.7449
"3702","银石10期",-1.8205,0.182,1.3836,2.7945,5.2794,7.8372,10.2858,11.6148,11.988,18.1868,16.876,25.6599
"2436","银石15期",-0.2002,0.8008,0.8008,-1.5015,-5.4054,-4.3043,-5.5055,-3.9039,-6.1061,-4.1041,-2.9029,-0.7007
"2879","银石16期",-0.6,0.2,-0.4,-3,-7.1,-5.2,-5.9,-4.4,-4.5,-3.9,-4.2,-3.7
"3862","银石8期",-2.1627,-0.8239,1.0299,1.3388,-0.206,5.0463,5.4583,7.415,8.2389,9.6807,13.0793,19.2585
"1839","引弓投资消费升级一号",0.1883,-0.6736,6.9607,-11.0025,-19.2308,-17.3258,-20.1651,-16.2103,-18.76,-20.8315,-30.2622,-29.7552
"673","鹰傲绝对价值",2.0956,7.0411,8.4661,6.4543,12.4895,15.8424,22.7158,20.6203,21.0394,30.7628,29.7569,31.0981
"2739","盈定八号",-0.4461,3.2441,3.9538,4.4505,3.7612,6.8431,8.9011,11.3341,13.1995,12.3479,10.5028,10.6042
"4372","盈定九号",-3.5937,0.104,1.9103,-2.1562,-3.641,2.1468,8.4736,19.1318,18.9332,20.6544,13.363,14.0723
"1772","盈沣睿信1期",0.2273,-0.1173,0.3666,0.4986,-1.1072,-0.6893,-0.5059,-0.3593,-1.3785,-2.1704,-2.493,-2.3171
"1905","盈沣睿信2期",0.139,-0.2086,0.3041,0.4084,-1.1644,-0.7299,-0.5388,-0.391,-1.26,-2.8589,-3.6583,-4.1797
"1856","盈沣睿信3期",0.1782,-0.0844,1.0691,1.1348,-0.5721,-0.1501,0.0375,0.1782,-0.5814,-1.8663,-2.1289,-4.0701
"372","盈峰",3.313,7.8383,7.3332,5.8977,0.5557,5.9398,9.7579,11.5933,12.7384,10.4525,8.9623,10.3262
"2837","盈峰1号",-0.5553,-0.1686,-1.3882,-1.3287,-2.122,-2.0208,-1.0698,-1.4562,-2.11,-1.4066,-1.1293,-2.2189
"2840","盈峰2号",-0.556,-0.2284,-1.4694,-1.5488,-2.5318,-2.5984,-1.8249,-2.1422,-2.7274,-1.8744,-1.4976,-2.8265
"255","盈峰成长6期(原合赢8期)",3.9801,6.7287,6.8591,5.0241,0.9624,7.6584,14.0853,17.2417,19.297,18.7587,18.5711,18.3509
"564","盈峰动态优选",2.4526,6.5533,6.9748,8.2778,0.4213,4.7648,7.6135,11.0499,11.9952,9.6957,7.8818,9.5169
"2210","盈峰华山量化对冲",-0.02,0.02,-1.6993,-2.1192,-2.7989,-2.8289,-2.1791,-2.6589,-3.3287,-2.589,-3.9284,-4.1483
"2974","盈峰昆仑量化对冲",-0.7165,-0.4094,-1.2282,-1.3306,-2.9683,-2.9683,-2.0471,-1.3306,-0.8188,-0.9212,-1.433,-2.0471
"2366","盈峰泰山量化对冲",-0.1197,-0.0898,-1.7056,-2.1943,-2.8326,-2.6232,-1.6856,-2.0347,-2.6431,-1.4063,-1.4861,-2.6132
"4272","盈峰稳健量化对冲基金",-3.1369,-1.1407,-2.4715,-3.8023,-2.2814,-3.4188,-4.3685,-4.7483,-4.8433,-4.2735,-3.0389,-3.9886
"2645","盈峰梧桐量化对冲",-0.366,-0.6101,-2.2137,-2.5623,-2.8848,-2.2834,-0.7844,-1.7431,-3.0591,-1.7866,-2.3096,-4.1049
"4852","盈捷九头鸟1期",-6.4925,-6.0386,-4.4705,-9.106,-20.5502,-16.4925,-18.2257,-15.3233,-13.9202,-17.9918,-18.5833,-22.0221
"4795","盈捷九头鸟2期",-6.0876,-5.4138,-4.0062,-8.5419,-19.7424,-15.1226,-17.2763,-15.231,-13.9195,-18.9724,-19.7545,-22.7381
"97","盈喜一号",6.7101,10.7811,11.9564,1.0364,-12.4907,-9.7981,-14.7345,-14.5315,-17.3202,-18.9657,-22.9512,-22.1925
"3942","盈阳二十二号",-2.3139,-0.2012,0.7042,51.3078,53.6217,55.7344,63.0785,65.0905,62.7767,65.3924,62.4748,59.5573
"3860","盈阳十九号",-2.1617,1.5212,3.8431,4.6437,8.0064,7.8463,4.4836,5.4444,4.4035,5.2842,4.4836,4.4035
"4009","盈阳十五号",-2.4237,1.0772,1.9749,1.0772,-3.0521,2.2442,4.8474,9.8743,11.6697,-7.9892,-12.7469,-11.4901
"2654","盈阳涌鑫三号",-0.3738,3.6449,4.5794,4.0187,1.9626,7.0093,10,16.8224,17.3787,14.9309,12.5946,12.7058
"1622","盈月稳进1号",0.3781,4.5369,4.9149,0.7561,-2.741,-1.5123,-3.1191,0.189,0.7561,0.5671,-3.4026,-3.7807
"1955","萤火虫1号",0.1096,1.0965,-2.193,-4.8246,-5.1535,-6.7982,-9.9781,-8.114,-8.8816,-18.6404,-21.0526,-19.2982
"4046","赢隆8期",-2.521,-2.3018,-2.4114,-2.5088,-2.5454,-2.5088,-2.2653,-1.5711,-1.9364,-1.973,-1.2544,-1.8025
"3651","映山红精选",-1.7206,-1.5182,5.7692,7.3887,8.8057,17.004,15.6883,15.8907,16.9028,26.0121,25.7085,33.1984
"3752","映山红精选1号",-1.9408,-1.7365,5.4137,6.0266,7.2523,13.8917,12.666,12.9724,13.7896,20.9397,20.429,26.4556
"3492","映雪百丈冰1号",-1.4482,1.0671,-1.9055,-3.3537,-7.0122,-4.8018,-4.8018,-3.2774,-1.2957,-1.6768,-4.0396,-2.2104
"3754","映雪国贸95基金",-1.9486,-1.0133,0.7015,-0.7794,-8.4957,-8.7295,-8.4178,-5.9236,-3.1956,-1.325,-3.5074,-1.2471
"2875","映雪灵活对冲1号",-0.5961,2.888,0,-2.6825,-1.1306,2.3123,2.3534,6.526,6.2588,2.2402,-1.0382,-0.8531
"4667","映雪瑞阳二号",-5.1619,-3.4413,-4.5547,-6.7814,-11.5385,-8.4008,-9.8178,-6.5789,-6.6802,-5.668,-1.417,-4.1498
"2688","映雪霜雪10号",-0.4,0.5,-0.8,-7.6,-12.8999,-11.5,-7.8,-5.6998,-6.7999,-5.0998,-4.7998,-11.0997
"944","映雪霜雪1期",1.3392,5.7561,2.3275,-5.3931,-10.5563,-6.4741,-8.1683,-4.8485,-4.5944,-5.9134,-7.4947,-9.088
"3901","映雪霜雪2期",-2.2386,0.1147,-2.0408,-7.5819,-13.0794,-10.3425,-11.0426,-7.8113,-5.806,-4.8291,-4.5206,-5.2879
"997","永发投资稳健进取2期",1.2287,1.2287,2.552,5.0095,6.5217,7.656,7.2779,7.4936,10.4046,13.1002,13.7471,14.6095
"4431","永瑞5号",-3.8169,0.0552,0.1213,0.353,-1.0039,0.0993,-0.7612,-0.342,3.4197,6.1224,1.8864,5.273
"4734","永望复利成长1号",-5.7143,-2.9493,-3.1336,-8.2028,-13.6406,-10.3226,-6.8204,0.7372,3.1335,17.0506,0.1842,-2.3043
"4776","永望复利成长2号",-5.9822,-3.02,-2.9717,-8.076,-13.5179,-10.5171,-9.2338,0.0677,1.9299,3.879,-2.9041,-5.8759
"4803","永望复利成长5号",-6.1208,-3.1997,-3.1907,-8.3408,-13.8415,-10.9563,-9.4643,-0.2876,1.8246,3.5592,-1.6178,-4.3142
"4745","永望复利成长6号",-5.8214,-3.0587,-3.2478,-8.4608,-13.9944,-9.9655,-8.1237,-4.3907,1.2827,2.1378,-1.1182,-3.3794
"4753","永望复利成长8号",-5.87,-3.2217,-3.635,-8.8387,-14.346,-10.9218,-8.7543,-2.0494,0.3374,1.4085,-4.7398,-7.4555
"2400","永望稳升1号",-0.1699,0.7197,0.7397,-0.08,-1.5594,0.4398,-0.9296,-0.4698,-1.1096,-2.0092,-5.8776,-6.9172
"2159","永翌0号",0,-3.0853,-3.7205,-3.902,-8.2577,-7.078,-4.9002,-6.7151,-2.8131,-2.7223,0.363,-4.5372
"4849","永韵骐邦一号",-6.446,-4.007,-2.7003,-3.3101,9.4487,14.7481,12.3688,17.56,13.4503,7.9346,5.4471,11.7199
"3421","勇瑞1号",-1.3397,1.7225,2.0096,-6.9856,-11.7703,-8.2297,-11.866,-11.9617,-11.6746,-10.0478,-17.2249,-18.2775
"936","涌峰中国龙价值1号",1.3579,4.2677,4.6557,5.5286,7.0805,8.5354,13.579,14.549,13.579,19.7866,21.3385,21.8235
"4986","涌津博学进取",-8.1833,-9.2471,-9.6563,-28.1506,-25.8592,-29.4599,-27.5777,-24.3044,-19.8036,-20.1309,-23.1588,-24.7954
"2571","涌津涌鑫1号",-0.3,0.5,1.3,1.5,1.5,6.4,8.1,13.1,14.6,21.7,26.2,26
"1114","涌津涌鑫6号",1.0027,2.1878,7.0191,11.3947,39.9271,58.979,71.0119,90.0638,84.0474,125.433,141.7502,148.4047
"1191","涌津涌赢1号",0.8814,1.7628,5.4487,8.6538,28.8462,42.2276,50.5609,63.3814,59.375,88.9423,101.1218,106.5705
"1160","涌津涌赢2号",0.9242,4.9235,7.0029,11.2173,39.1491,58.3811,70.2518,88.4162,83.9468,88.6313,74.2909,78.0572
"702","涌津涌赢8号",2.0185,3.3642,8.3263,12.6156,41.127,59.8823,72.2456,91.2532,86.7115,91.3373,76.8026,79.5883
"3138","涌鑫二号",-0.9319,3.3552,4.2872,3.8212,0.5594,4.4737,5.5921,9.7859,11.743,10.9043,8.8703,8.2079
"3448","涌鑫五号",-1.3845,-2.5559,-2.8754,-1.8104,12.5666,11.2886,11.8211,12.7796,12.3536,12.5666,7.7742,8.2002
"4744","踊跃创新2号",-5.8031,-6.114,-12.3316,-15.8549,-21.3472,-17.8238,-19.8964,-18.4456,-21.658,-21.658,-21.5544,-21.4508
"921","优波基金",1.3935,5.3039,11.8953,17.941,48.7734,52.9116,137.5333,148.2447,190.2832,217.1772,209.7599,207.9939
"531","优波喜马拉雅2号",2.6089,7.4193,11.9387,14.0142,36.4271,35.0499,61.3585,65.5017,78.9989,95.331,89.7875,91.1992
"1722","优品财富道衍二期",0.27,1.77,2.49,1.76,1.62,3.15,2.42,4.92,1.02,1.63,1.82,2.52
"3680","优享11号",-1.7673,-1.4712,-1.6622,-2.1016,-5.0439,-3.8116,-3.2671,-2.9614,-3.4677,-7.0692,-8.7982,-8.932
"2914","优选量化对冲",-0.6418,-1.0665,-3.1599,-2.8834,-3.9202,-3.7918,-2.8439,-3.229,-3.2882,-3.2685,-3.2092,-4.1868
"3137","优扬1号",-0.9299,0.2861,-1.6452,-7.1531,-8.083,-3.4335,-1.5022,2.7181,6.2947,5.2932,6.2231,4.1486
"4515","悠然进取1号",-4.1621,3.3954,1.0953,-6.3527,-9.6386,-7.5575,-3.724,10.1862,5.1479,-2.0811,-3.2859,-6.4622
"1391","铀链大盘波段1号",0.6142,-0.6504,-0.9876,-3.4084,2.0956,5.6486,11.9836,12.5256,9.334,11.3573,17.1866,18.5355
"4902","友利宝和泰",-7.0175,-10.5875,-10.5467,-10.2509,-10.3223,-7.6397,-5.9568,-4.386,2.3154,10.9547,10.0367,19.9527
"4843","愚公移山1号",-6.408,-6.8033,-9.7784,-10.9019,-11.3492,-11.2764,-7.9268,-9.4559,-11.4324,-10.1321,-3.4224,-3.204
"3542","与子同袍1号",-1.5427,-1.8573,-1.2382,-2.9534,-3.6842,-5.6125,-7.7641,-8.2107,-8.5558,-8.6268,-8.7385,-8.6471
"2316","玉麟2号",-0.1001,8.7999,8.2999,9.0535,5.8239,13.4848,14.7805,20.7193,24.026,27.1207,30.4922,26.4388
"4188","玉牛一号",-2.9382,-6.552,-11.7527,-11.3432,-7.801,-7.5758,0.1536,8.4562,11.7322,14.9263,20.7207,18.0385
"395","御峰二号",3.1705,7.2265,9.2688,3.4562,0.4284,5.9269,17.3236,21.7652,15.7669,8.2976,6.1411,4.5273
"158","御峰一号",5.3298,10.5111,11.1365,4.1216,-3.8986,1.1708,12.1418,15.6655,10.1314,3.1705,0.9114,-0.7532
"533","裕恒资本双龙一号",2.5948,10.5788,9.481,5.8882,1.996,5.8882,7.0858,3.5928,1.3972,-1.1976,-9.98,-12.7745
"2464","裕晋10期",-0.2183,1.0207,2.1699,1.9901,-1.7526,2.4138,1.0336,2.0672,5.7328,7.1708,7.3249,9.2893
"1938","裕晋11期",0.1175,1.7626,3.2902,3.5253,-0.3525,5.0529,3.0552,4.7004,9.2832,11.1633,11.3984,13.7485
"2448","裕晋16期",-0.2077,0.5192,1.3499,1.3499,-1.1423,-0.3115,-8.9304,0.1038,1.5576,3.4268,3.5306,4.3614
"2452","裕晋17期",-0.2109,1.1601,2.6577,3.1533,-1.5609,3.8494,0.6117,3.4592,7.1082,8.6691,9.2913,11.5798
"2830","裕晋5期",-0.5492,0.865,1.8741,1.6132,-1.7986,2.8626,2.0045,4.4759,8.8762,10.8464,10.9837,12.1988
"1149","裕晋8期",0.9384,2.0333,4.6484,5.3178,0.4817,6.7755,-0.8509,6.6879,10.9985,12.9505,13.7012,15.9222
"2808","裕晋投资9期",-0.5147,0.9559,2.3529,2.2794,-1.5441,3.1618,2.2895,3.5451,7.7548,9.6012,9.8966,12.1123
"3808","誉霖开元壹号",-2.0619,-2.0619,-2.4367,-1.8744,-0.5623,0.8435,0.5623,0.656,1.8744,0.7498,-2.8116,-3.2802
"3916","元二号",-2.2603,-0.5479,-0.3425,-2.1526,-6.771,-3.816,-2.7397,-2.6419,-2.0254,-2.0841,-0.3131,1.0665
"4055","元普金牛3号",-2.5381,-1.9036,-3.4264,-5.203,-7.3604,-5.3299,-5.3299,-5.3299,-5.3299,-5.3299,-5.3299,-5.203
"3296","元泉绝对收益基金1号",-1.1702,-0.5319,1.2766,1.9149,3.5106,9.5745,9.6809,14.2553,12.9787,14.5745,11.2766,11.1702
"4373","元上大科一号",-3.5942,-1.1182,-4.8722,-9.7444,-15.0958,-11.7412,-22.2843,-21.4058,-21.1661,-21.4856,-24.7604,-23.8818
"4240","元上进取一号",-3.0754,0.0992,-0.6944,-6.746,-10.7143,-9.2262,-11.6071,-10.2183,-11.6071,-9.7222,-10.4167,-6.9444
"3517","元上优选一期",-1.4909,-1.7039,-0.852,-7.8807,-14.4835,-15.3355,-14.0575,-12.3536,-15.442,-15.8679,-16.4004,-17.0394
"680","元鑫莲花德荣家族",2.086,3.184,4.0623,5.4397,5.4197,6.0086,5.9188,7.0666,7.2762,7.9549,8.0248,8.4639
"982","元鑫莲花恒源5号",1.2568,2.0168,1.9778,4.0433,3.2151,3.7217,3.9945,4.696,4.8714,5.7385,6.3133,6.4984
"1710","元一号",0.2799,0.1699,0.4798,-3.0288,-11.0956,-9.6461,-9.5562,-9.7561,-9.6261,-10.4758,-7.7769,-6.8473
"1596","圆融方德前海富达2号",0.4045,0.1961,-1.1032,-1.4709,-1.3729,-1.4832,-0.4535,4.327,-9.1076,-9.5121,-10.505,-12.5031
"4727","圆融新蓝筹1号",-5.6688,-6.5567,-8.1048,-9.8919,-11.1667,-9.7666,-8.0365,-7.8316,-7.399,-3.7792,-8.6398,-8.9814
"4514","源贝揽胜二期",-4.159,-1.4977,0.5415,0.0115,-1.5092,1.3134,-0.3571,-2.1544,-0.1959,1.7742,-7.3041,4.8041
"4436","源贝揽胜一期",-3.833,-0.5,1.3795,0.6943,-1.0185,1.5831,-0.4446,-2.111,-0.713,2.3607,-9.3233,-11.3694
"266","源沣进取1号",3.9103,13.686,15.4372,10.3994,18.5199,16.7806,25.2849,31.1983,26.5803,35.8042,40.2783,39.5226
"413","源沣进取2号",3.073,6.5246,6.2797,3.6594,12.4777,16.1372,27.8429,35.8818,33.3729,39.4077,49.8664,46.734
"1253","源沣长征",0.801,1.2799,0.0261,-1.3409,2.9865,8.8376,17.0832,23.03,22.8472,25.6944,30.2743,31.2233
"1307","源沣长征2号",0.7224,0.5217,-0.1706,-0.5318,3.5919,8.9696,17.2068,22.8053,22.5243,23.8186,28.9656,28.9154
"1551","源乐晟3期(富锦21号)",0.4359,2.6941,6.8966,12.9953,19.9137,35.1236,38.5239,41.1613,42.0463,54.161,63.9479,68.2288
"3046","源乐晟4期",-0.811,2.4809,6.5166,11.8576,18.6861,31.537,36.5421,39.594,41,54.7771,53.6158,62.1287
"2985","源乐晟5期",-0.7284,2.2462,6.0526,11.0667,17.6081,29.2058,32.5799,35.1081,36.4004,48.3929,46.7058,54.422
"1556","源乐晟6期",0.4306,2.6558,6.5905,11.4545,17.5207,30.1603,33.5195,36.5462,37.7909,49.0195,50.1577,56.3518
"1836","源乐晟7期",0.19,1.9854,5.7161,10.5821,16.6283,29.5559,34.4169,37.0124,37.5525,49.6599,50.9452,57.3715
"2872","源乐晟8期",-0.5899,0.4474,3.756,10.7074,14.7928,24.104,27.3438,29.851,30.2787,40.7256,42.6429,46.4874
"2857","源乐晟策略创新1期",-0.5747,0.3965,3.7336,10.822,14.9031,25.4177,28.6745,31.8155,31.9448,43.239,43.4663,47.8904
"2735","源乐晟恒晟",-0.443,0.6856,4.0713,11.2119,15.0195,24.0903,30.6508,30.9567,31.9165,45.8918,57.0404,55.5321
"4271","源乐晟中晟",-3.1338,-0.3604,2.6632,7.9996,14.147,25.2803,29.9159,32.539,31.9584,44.8238,52.7633,49.0088
"3170","源品泓丰1期",-0.9804,2.9412,5.8824,6.8627,6.8627,6.8627,10.7843,7.8431,6.8627,3.9216,-1.9608,1.9608
"2918","远策1期",-0.6456,1.5678,1.1338,0.6727,-3.3256,1.4159,3.2062,6.9332,6.7379,14.6151,13.4921,15.852
"3162","远策2期",-0.9689,2.1658,1.7985,1.2602,-2.4191,2.2544,3.92,7.4916,7.2193,14.3119,13.2734,15.1605
"3077","远策3期",-0.8574,1.2687,1.9639,1.2745,-2.2535,1.7843,-0.3012,1.9928,1.1586,-0.6836,-2.6532,-2.6416
"3459","远策4期",-1.3983,1.3,2.021,1.0269,-2.9168,1.5567,3.3701,7.1007,6.8713,14.0103,13.9556,15.7527
"3044","远策5期",-0.807,1.8496,1.5256,1.1251,-3.116,1.7848,3.5754,7.3982,7.1626,14.6139,13.4771,15.4385
"3478","远策6期",-1.429,1.3081,2.006,1.0333,-2.792,1.2861,-0.5166,1.6543,0.6046,-1.2696,-2.5227,-4.078
"3163","远策9期",-0.9705,1.8995,1.5737,1.1785,-3.0849,1.4835,3.0711,6.8076,6.6274,13.9549,12.0763,14.364
"618","远策对冲1号",2.2547,3.6047,4.8573,4.6416,5.8942,13.8761,14.064,17.46,19.1719,28.8448,29.0675,30.1253
"1037","远策锐进26期",1.1337,3.6364,4.7807,4.6417,6.2353,13.7861,16.4813,18.7701,21.0909,30.8342,29.7754,34.3099
"3088","远见者1期",-0.8653,10.3982,13.2947,12.1434,8.8509,5.7491,4.9131,11.2708,6.8343,5.2944,1.0926,-4.7444
"2653","远澜红枫1号",-0.3731,-3.6381,-0.5597,-1.3993,-0.0933,0.2799,1.8657,0.9328,6.3433,1.5858,0.0933,-0.0933
